instrument_key,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,option_type,exchange
BSE_EQ|INE511C07714,936636,85PFL26A,PFL10756529NCD,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE202E07229,935618,774IREDA31,IREDA77421131TAXFREENCD,1157.01,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE546I01017,537707,ETT,ETT LTD,16.09,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF174K014P6,537708,NIFTY1,KOTAK MAHINDRA MUTUAL FUND  K,263.11,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE101H01013,537709,HANSUGAR,SHREE HANUMAN SUGAR  INDUSTRI,7.14,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE0M2307131,974446,962APSB25A,APSBCL962281125PVT,1000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE134E08LV9,974356,765PFCL37,PFC765131137PVT,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE165G01010,542911,ASSAMENT,ASSAM ENTRADE LIMITED,0,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE755D01015,504959,STOVACQ,STOVEC INDUSTRIES LTD,2989.75,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE895C01011,504961,TATAYODOGA,TAYO ROLLS LTD,87.1,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE020B07JT6,935546,718REC35,REC71851135S3ANCD,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020200070,800319,579GS2030,579GOI2030,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE149A01033,504973,CHOLAHLDNG,CHOLAMANDALAM FINANCIAL HOLDIN,1531.4,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE965R07322,974827,960GDPL25,GDPL96024325PVT,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE555P01013,537750,KIRANVYPAR,KIRAN VYAPAR LTD,273.6,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE950O07248,957977,918MRHFL28,MRHFL9181628PVT,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF204KB1LK1,537752,NFXXV26DG,RELIANCE MUTUAL FUND RELIANCE,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE528S07128,936132,925ERFL28,ERFL92522328NCD,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF204KB1LI5,537754,NFHXXV26G,RELIANCE MUTUAL FUND RELIANCE,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE380G01015,504988,ZWELCAST,WELCAST STEELS LTD,1350,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE187U01015,504998,WMINIMT,WESTERN MINISTIL LTD,0,,,0.01,50,EQUITY,,BSE_EQ
BSE_EQ|INE572J07752,975990,1075SSFL27,SSFL107515427PVT,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE965R07314,974828,960GDPL25A,GDPL96024625PVT,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE576P01019,537784,KCSL,KARNIMATA COLD STORAGE LTD,0,,,0.01,6000,EQUITY,,BSE_EQ
BSE_EQ|INE084Q01012,537785,RACE,RACE ECO CHAIN LIMITED,371.95,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE818W08032,957983,115ESAF25A,ESAF1151625PVT,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE020B07JU4,935548,743REC35,REC74351135S3BNCD,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF200KA14E1,543469,SFMP60DD,SBI MUTUAL FUND,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE0BIW01023,542923,TRANWAY,TRANWAY TECHNOLOGIES LIMITED,0,,,0.01,10000,EQUITY,,BSE_EQ
BSE_EQ|INE0NY101012,505032,AUTOPRD,AUTOMOBILE PRODUCTS OF INDIA L,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE965R07306,974829,960GDPL25B,GDPL96024925PVT,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE451C01013,505036,ACGL,AUTOMOBILE CORPORATION OF GOA,2208.35,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE159N01027,537820,VIJIFIN,VIJI FINANCE LTD,3.05,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE516Y07014,958463,927PCHFL28,PCHFL927191228PVT,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE878E01021,505075,SETCO,SETCO AUTOMOTIVE LTD,10.39,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF846K014Q2,543834,AXISWSGP,AXIS MUTUAL FUND,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE461Y01016,505100,INRADIA,INDIA RADIATORS LTD,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF846K015Q9,543835,AXISWSQD,AXIS MUTUAL FUND,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF204KA1J90,537912,NFXXV32DG,RELIANCE MUTUAL FUND RELIANCE,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF204KA1J74,537913,NFHXXV32G,RELIANCE MUTUAL FUND RELIANCE,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE168A08046,957375,925JKBL24,JKBL925271224PVT,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE187D01029,505160,TALBROAUTO,TALBROS AUTOMOTIVE COMPONENTS,298.9,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE116C01012,505163,ZFSTEERING,ZFSTEERING GEAR INDIA LTD,1517.1,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INF204KB1676,537941,NFXXVI01DD,RELIANCE MUTUAL FUND RELIANCE,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF204KB1668,537942,NFXXVI01DG,RELIANCE MUTUAL FUND RELIANCE,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF204KB1650,537943,NFHXXVI01D,RELIANCE MUTUAL FUND RELIANCE,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF204KB1643,537944,NFHXXVI01G,RELIANCE MUTUAL FUND RELIANCE,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE515Q07228,958467,1250AFPL25,AFPL1250191225PVT,0,,,0.01,10000,EQUITY,,BSE_EQ
BSE_EQ|INE294B01019,505192,SMLISUZU,SML ISUZU LIMITED,1661.1,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE806C01018,505196,TIL,TIL LTD,282,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE066A01021,505200,EICHERMOT,EICHER MOTORS LTD,4931.15,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE01C314AH0,727870,BFSL100924,BFSL101224CP,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INY020010081,800123,1018GOI26,1018 GOI 2026,0,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE280F01019,505212,JAINEX,JAINEX AAMCOL LTD,167.45,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE782D01027,505216,ALFREDHE,ALFRED HERBERT INDIA LTD,2000,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE463B01036,537985,INFRONICS,INFRONICS SYSTEMS LTD,49.39,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE829X07013,958017,871WTGL34,WTGL871MCLR31334PVT,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020070036,800148,826GS2027,826 CENTRAL GOVT 2027,0,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE221B01012,505242,DYNAMATECH,DYNAMATIC TECHNOLOGIES LTD,7260.5,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020070044,800157,832GS2032,832GOI2032,109.05,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020060045,800158,833GS2036,833GOI2036,0,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020080050,800159,683GS2039,638GOI2039,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020100031,800160,83GS2040,830GOI2040,0,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020110063,800161,883GS2041,883GOI2041,119.2,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE631D01026,505250,GGDPROP,G G DANDEKAR PROPERTIES LIMI,115,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020130079,800163,923GS2043,923GOI2043,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020060078,800164,824GS2027,824GOI2027,105.25,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE541A01023,505255,GMMPFAUDLR,GMM PFAUDLER LTD,1224.9,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020120047,800170,82GS2025,820GOI2025,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020030071,800171,597GS2025,597GOI2025,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020120039,800172,833GS2026,833GOI2026,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020020247,800174,601GS2028,601GOI2028,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020030022,800175,613GS2028,613GOI2028,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020110055,800176,897GS2030,897GOI2030,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE811A01020,505283,KIRLPNU,KIRLOSKAR PNEUMATIC COLTD,1659.2,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE637D01015,505285,TULIVE,TULIVE DEVELOPERS LIMITED,655.45,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INF457M01133,538057,CPSEETF,CPSE ETF,91.35,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE731D01024,505299,KPT,KPT INDUSTRIES LIMITED,1034.1,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020010081,800212,1018GS2026,1018GOI2026,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE718M01022,505302,LXMIATO,LAKSHMI AUTOMATIC LOOM WORKS L,2288,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020140060,800218,815GS2026,815GOI2026,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020140011,800219,86GS2028,860GOI2028,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020020106,800220,795GS2032,795GOI2032,0,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE493N01012,538081,HARIAAPL,HARIA APPARELS LTD,5.39,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF179KC1FZ1,543842,HFMPM23RQD,HDFC MUTUAL FUND,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE574G01013,538092,VASUPRADA,SHRI VASUPRADA PLANTATIONS LIM,109.1,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020042050,800239,FRBGOI2035,FRBGOI2035,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF204KB1MY0,538100,NFXXVI09DG,RELIANCE MUTUAL FUND RELIANCE,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020150036,800245,772GS2025,772CG2025,0,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020150069,800246,759GS2029,759CG2029,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020150028,800247,788GS2030,788CG2030,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE098E01026,505336,HARSHILAGR,HARSHIL AGROTECH LIMITED,11.66,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020150044,800249,813CG2045A,813CG2045,0,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020150077,800250,772GS2055,772CG2055,0,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INF204KB1MW4,538109,NFHXXVI09G,RELIANCE MUTUAL FUND RELIANCE,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE012Q01021,538119,RNBDENIMS,RB DENIMS LTD,81.05,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020160126,800265,SGBMAR25,SOVERIEGN GOLD BOND 2016 TRANC,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020170026,800266,679GS2027,679GOI2027,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE317F01035,505355,NESCO,NESCO LTD,1047.7,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020170018,800268,SGBMAY25,SOVEREIGN GOLD BOND 2017 SERIE,7975,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020170034,800269,SGBJUL25,SOVEREIGN GOLD BOND 2017 SERIE,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE984B01023,505358,INTEGRAEN,INTEGRA ENGINEERING INDIA LTD,247,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020170059,800271,SGBOCT25,SOVEREIGN GOLD BOND 2017 SERIE,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020170042,800272,668GS2031,668GOI2031,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020170075,800273,SGBOCT25V,SOVEREIGN GOLD BOND 2017 SERIE,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020170083,800274,SGBNOV25VI,SOVEREIGN GOLD BOND 2017 SERIE,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020170091,800275,SGBNOV25,SOVEREIGN GOLD BOND 2017 SERIE,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020170109,800276,SGBNOV258,SOVEREIGN GOLD BOND 2017 SERIE,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020170117,800277,SGBNOV25IX,SOVEREIGN GOLD BOND 2017 SERIE,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020170125,800278,SGBDEC25,SOVEREIGN GOLD BOND 2017 SERIE,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020170133,800279,SGBDEC25XI,SOVEREIGN GOLD BOND 2017 SERIE,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE617A01013,505368,SEMAC,SEMAC CONSULTANTS LIMITED,388.25,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020170158,800281,SGBDEC2513,SOVEREIGN GOLD BOND 2017 SERIE,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020170166,800282,SGBJAN26,SOVEREIGN GOLD BOND 2018 SERIE,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020089077,800283,8GOI2026,8GOI2026,0,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020170174,800286,717GS2028,717GOI2028,0,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020180033,800287,SGBMAY26,SOVEREIGN GOLD BOND 2019 SERIE,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020180249,800288,SGBOCT26,SOVEREIGN GOLD BOND 2019 SERIE,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020180389,800290,SGBDEC26,SOVEREIGN GOLD BOND 2019 SERIE,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020180462,800291,SGBJAN27,SOVEREIGN GOLD BOND 2019 SERIE,8371.74,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020180561,800292,SGBFEB27,SOVERIEGN GOLD BOND 2019 SERIE,8000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE861G08043,800293,895FCI29,895FCI29,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020190065,800294,757GS2033,757GOI2033,0,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020190073,800295,SGBJUN27,SOVEREIGN GOLD BOND 201920 SE,8000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020190081,800296,SGBJUL27,SOVEREIGN GOLD BOND 201920 SE,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020190107,800297,SGBAUG27,SOVEREIGN GOLD BOND 201920 SE,8299.33,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020190040,800298,769GS2043,769GOI2043,0,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020190032,800299,772GS2049,772GOI2049,0,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020190057,800300,763GS2059,763GOI2059,0,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020190115,800301,SGBSEP27,SOVEREIGN GOLD BONDS 201920 S,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020190370,800302,SGBOCT27,SOVEREIGN GOLD BONDS 2019  20,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020190388,800303,SGBOCT27VI,SOVEREIGN GOLD BONDS 201920 S,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020190024,800304,762GS2039,762GOI2039,0,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020190016,800309,727GS2026,727GOI2026,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020180454,800310,726GS2029,726GOI2029,0,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020190362,800311,645GS2029,645GOI2029,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE435C01024,505400,TEXINFRA,TEXMACO INFRASTRUCTURE  HOLDI,120.85,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020190537,800313,SGBJ28VIII,SOVEREIGN GOLD BONDS 201920 S,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020190545,800314,SGBFEB28IX,SOVEREIGN GOLD BONDS 201920 S,8374,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020190552,800315,SGBMAR28X,SOVEREIGN GOLD BONDS 201920 S,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020200039,800316,719GS2060,719GOI2060,0,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020200054,800317,716GS2050,716GOI2050,0,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020200062,800318,SGBAPR28I,SOVEREIGN GOLD BONDS 202021 S,8018.75,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE523L14849,728246,NWIL181124,NWIL181224CP,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020200088,800320,SGBMAY28,SOVEREIGN GOLD BONDS 202021 S,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020200104,800322,SGBJUN28,SOVEREIGN GOLD BONDS 202021 S,8006,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020200096,800323,619GS2034,619GOI2034,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020200187,800326,68GS2060,68GOI2060,0,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020200195,800327,SGBSEP28VI,SOVEREIGN GOLD BONDS 202021 S,8000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020200286,800329,SGBN28VIII,SOVEREIGN GOLD BONDS 202021 S,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020200252,800330,667GS2050,667GOI2050,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020200377,800331,SGBJAN29IX,SGB 202021 SERIES IX,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020200385,800332,SGBJAN29X,SOVEREIGN GOLD BONDS 202121 S,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020200393,800333,SGBFEB29XI,SGB 202021 SERIES XI,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020200401,800334,676GS2061,676GOI2061,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020200427,800339,SGBMR29XII,SGB 202021 SERIES XII,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020210053,800340,SGBMAY29I,SGB 202122 SERIES I,7951.5,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020210061,800341,SGBJUN29II,SGB 202122 SERIES II,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020210087,800342,SGBJU29III,SOVEREIGN GOLD BONDS 202122,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN001224C046,800350,GS121224C,GS12DEC24C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN001224C053,800351,GS151224C,GS15DEC24C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN000625C052,800352,GS150625C,GS15JUN25C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN000126C010,800354,GS020126C,GS02JAN26C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN000626C050,800355,GS150626C,GS15JUN26C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE909D01026,538212,SHARPINV,SHARP INVESTMENTS LTD,0.78,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN000726C017,800357,GS02JUL26C,GS02JUL26C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN001226C058,800358,GS151226C,GS15DEC26C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN000127C018,800359,GS02JAN27C,GS02JAN27C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN000627C041,800360,GS12JUN27C,GS12JUN27C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN000727C015,800361,GS02JUL27C,GS02JUL27C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020160100,800262,657GS2033,657GOI2033,0,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|IN000128C016,800363,GS02JAN28C,GS02JAN28C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN000628C049,800364,GS12JUN28C,GS12JUN28C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN000728C013,800365,GS02JUL28C,GS02JUL28C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN001228C047,800366,GS12DEC28C,GS12DEC28C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020210111,800367,SGBJUL29IV,SOVEREIGN GOLD BOND SERIES IV,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN001224C038,800374,GS171224C,GS17DEC24C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN000625C037,800375,GS170625C,GS17JUN25C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN000626C035,800376,GS17JUN26C,GS17JUN26C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN001226C033,800377,GS17DEC26C,GS17DEC26C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN000830C025,800378,GS220830C,GS22AUG30C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE423A14WK2,728248,AEL141124,AEL13225CP,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN000136C019,800380,GS02JAN36C,GS02JAN36C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN000736C016,800381,GS02JUL36C,GS02JUL36C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN000740C018,800382,GS02JUL40C,GS02JUL40C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN000840C016,800383,GS220840C,GS22AUG40C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN000241C017,800384,GS22FEB41C,GS22FEB41C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020210129,800385,SGBAUG29V,SOVEREIGN GOLD BONDS 202122 S,8080,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020210145,800386,SGBSEP29VI,SOVEREIGN GOLD BONDS 202122 S,8019,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN001229C052,800387,GS15DEC29C,GS15DEC29C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN001229C037,800388,GS17DEC29C,GS17DEC29C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN000630C052,800389,GS15JUN30C,GS15JUN30C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN000630C037,800391,GS17JUN30C,GS17JUN30C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020160068,800263,706GS2046,706GOI2046,0,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|IN001230C035,800393,GS17DEC30C,GS17DEC30C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN000231C026,800394,GS220231C,GS22FEB31C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN001225C035,800395,GS171225C,GS17DEC25C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN000631C050,800396,GS15JUN31C,GS15JUN31C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN000227C024,800397,GS22FEB27C,GS22FEB27C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN000631C035,800398,GS17JUN31C,GS17JUN31C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN000831C023,800399,GS220831C,GS22AUG31C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN000627C058,800400,GS15JUN27C,GS15JUN27C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN001231C058,800401,GS15DEC31C,GS15DEC31C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN000627C033,800402,GS17JUN27C,GS17JUN27C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN001231C033,800403,GS17DEC31C,GS17DEC31C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN000827C021,800404,GS22AUG27C,GS22AUG27C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN000632C058,800406,GS15JUN32C,GS15JUN32C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN001227C056,800407,GS15DEC27C,GS15DEC27C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN001227C031,800409,GS17DEC27C,GS17DEC27C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN000832C021,800410,GS22AUG32C,GS22AUG32C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN000228C022,800411,GS22FEB28C,GS22FEB28C,0,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE066O01014,538268,WONDERLA,WONDERLA HOLIDAYS LTD,840.35,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|IN000628C056,800413,GS15JUN28C,GS15JUN28C,0,,,0.01,1,EQUITY,,BSE_EQ
